section_no,section_id,section_code,section_name,section_mandatory,field_position,field_id,field_name,label,description,required,data_type,source,partner_scope,seo_relevant,schema_relevant,compliance_relevant,accessibility_relevant,translation_relevant,ai_generated,editable,validation_rule,default_value,status,version,updated_at
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,16,SCHEMA_016,publisher_reference,Publisher Reference,Publisher-ID,YES,String,Config,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,17,SCHEMA_017,source_consistency_valid,Source Consistency Valid,Übereinstimmung mit Seiteninhalt,YES,Boolean,Quality Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,18,SCHEMA_018,schema_validation_result,Schema Validation Result,Prüfergebnis,YES,JSON,Quality Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,19,SCHEMA_019,compliance_status,Compliance Status,"VALID, WARNING oder ERROR",YES,Enum,Compliance Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,20,SCHEMA_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,1,A11Y_001,accessibility_record_id,Accessibility Record Id,Eindeutige Accessibility-ID,YES,String,System,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,2,A11Y_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,3,A11Y_003,wcag_target_level,Wcag Target Level,"A, AA oder AAA",YES,Enum,Config,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,4,A11Y_004,document_language,Document Language,Seitensprache,YES,String,Content Engine,ALL,False,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,5,A11Y_005,skip_link_enabled,Skip Link Enabled,Sprunglink vorhanden,YES,Boolean,Template Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,6,A11Y_006,landmark_structure_valid,Landmark Structure Valid,"Header, Main, Nav und Footer korrekt",YES,Boolean,Accessibility Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,7,A11Y_007,heading_order_valid,Heading Order Valid,Überschriftenhierarchie,YES,Boolean,Accessibility Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,8,A11Y_008,keyboard_navigation_valid,Keyboard Navigation Valid,Tastaturbedienung,YES,Boolean,Accessibility Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,9,A11Y_009,focus_visibility_valid,Focus Visibility Valid,Fokus sichtbar,YES,Boolean,Accessibility Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,10,A11Y_010,color_contrast_valid,Color Contrast Valid,Kontrast ausreichend,YES,Boolean,Accessibility Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,11,A11Y_011,image_alt_status,Image Alt Status,"VALID, WARNING oder ERROR",YES,Enum,Accessibility Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,12,A11Y_012,form_label_status,Form Label Status,Formularbeschriftung,CONDITIONAL,Enum,Accessibility Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,13,A11Y_013,aria_usage_status,Aria Usage Status,ARIA-Prüfung,YES,Enum,Accessibility Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,14,A11Y_014,link_text_status,Link Text Status,Verständliche Linktexte,YES,Enum,Accessibility Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,15,A11Y_015,media_caption_status,Media Caption Status,Untertitel vorhanden,CONDITIONAL,Enum,Media Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,16,A11Y_016,transcript_status,Transcript Status,Transkript vorhanden,CONDITIONAL,Enum,Media Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,17,A11Y_017,reduced_motion_supported,Reduced Motion Supported,Bewegungsreduktion,YES,Boolean,Template Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,18,A11Y_018,automated_test_result,Automated Test Result,Automatisiertes Testergebnis,YES,JSON,Quality Engine,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,19,A11Y_019,manual_review_status,Manual Review Status,"VALID, REVIEW oder ERROR",YES,Enum,Redaktion,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
22,MLP_SECTION_22,A11Y,Accessibility & WCAG,True,20,A11Y_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,False,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,1,LEGAL_001,legal_record_id,Legal Record Id,Eindeutige Rechts-ID,YES,String,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,2,LEGAL_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,3,LEGAL_003,operator_name,Operator Name,Seitenbetreiber,YES,String,Config,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,4,LEGAL_004,operator_role,Operator Role,"Tippgeber, Publisher oder Händler",YES,Enum,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,5,LEGAL_005,imprint_url,Imprint Url,Impressum,YES,URL,Config,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,6,LEGAL_006,privacy_url,Privacy Url,Datenschutz,YES,URL,Config,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,7,LEGAL_007,cookie_policy_url,Cookie Policy Url,Cookie-Hinweise,CONDITIONAL,URL,Config,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,8,LEGAL_008,affiliate_disclosure,Affiliate Disclosure,Affiliate-Hinweis,CONDITIONAL,Text,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,9,LEGAL_009,advertising_label_required,Advertising Label Required,Kennzeichnungspflicht,YES,Boolean,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,10,LEGAL_010,partner_legal_notice,Partner Legal Notice,Partnerpflichttext,CONDITIONAL,Text,Partner Config,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,11,LEGAL_011,provider_disclaimer,Provider Disclaimer,Anbieterhinweis,CONDITIONAL,Text,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,12,LEGAL_012,mediation_disclaimer,Mediation Disclaimer,Keine Vermittlung,CONDITIONAL,Text,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,13,LEGAL_013,price_disclaimer,Price Disclaimer,Preisänderungshinweis,CONDITIONAL,Text,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,14,LEGAL_014,data_processing_basis,Data Processing Basis,Rechtsgrundlage,CONDITIONAL,Enum,Privacy Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,15,LEGAL_015,consent_required,Consent Required,Einwilligung erforderlich,YES,Boolean,Privacy Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,16,LEGAL_016,prohibited_terms_check,Prohibited Terms Check,Verbotene Begriffe,YES,JSON,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,17,LEGAL_017,partner_rules_version,Partner Rules Version,Regelversion,YES,String,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,18,LEGAL_018,legal_reviewed_at,Legal Reviewed At,Letzte Prüfung,YES,Datetime,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,19,LEGAL_019,compliance_status,Compliance Status,"VALID, WARNING oder ERROR",YES,Enum,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
23,MLP_SECTION_23,LEGAL,Rechtliches & Compliance,True,20,LEGAL_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,1,PERF_001,performance_record_id,Performance Record Id,Performance-ID,YES,String,System,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,2,PERF_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,3,PERF_003,page_weight_bytes,Page Weight Bytes,Gesamtgröße,YES,Integer,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,4,PERF_004,html_size_bytes,Html Size Bytes,HTML-Größe,YES,Integer,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,5,PERF_005,css_size_bytes,Css Size Bytes,CSS-Größe,YES,Integer,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,6,PERF_006,js_size_bytes,Js Size Bytes,JavaScript-Größe,YES,Integer,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,7,PERF_007,image_weight_bytes,Image Weight Bytes,Bildgröße,YES,Integer,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,8,PERF_008,request_count,Request Count,Anzahl Requests,YES,Integer,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,9,PERF_009,lcp_ms,Lcp Ms,Largest Contentful Paint,YES,Integer,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,10,PERF_010,inp_ms,Inp Ms,Interaction to Next Paint,YES,Integer,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,11,PERF_011,cls_score,Cls Score,Cumulative Layout Shift,YES,Decimal,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,12,PERF_012,ttfb_ms,Ttfb Ms,Serverantwort,YES,Integer,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,13,PERF_013,lazy_loading_enabled,Lazy Loading Enabled,Lazy Loading,YES,Boolean,Template Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,14,PERF_014,responsive_images_enabled,Responsive Images Enabled,Responsive Bilder,YES,Boolean,Media Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,15,PERF_015,compression_enabled,Compression Enabled,Komprimierung,YES,Boolean,Deployment,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,16,PERF_016,caching_enabled,Caching Enabled,Caching,YES,Boolean,Deployment,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,17,PERF_017,third_party_scripts,Third Party Scripts,Fremdskripte,YES,JSON,Performance Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,18,PERF_018,performance_score,Performance Score,Gesamtwert,YES,Decimal,Quality Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,19,PERF_019,validation_status,Validation Status,"VALID, WARNING oder ERROR",YES,Enum,Quality Engine,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
24,MLP_SECTION_24,PERF,Performance & Core Web Vitals,True,20,PERF_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,False,False,False,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,1,ANALYTICS_001,analytics_record_id,Analytics Record Id,Tracking-ID,YES,String,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,2,ANALYTICS_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,3,ANALYTICS_003,analytics_enabled,Analytics Enabled,Tracking aktiv,YES,Boolean,Config,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,4,ANALYTICS_004,consent_required,Consent Required,Einwilligung,YES,Boolean,Privacy Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,5,ANALYTICS_005,consent_category,Consent Category,Statistik oder Marketing,YES,Enum,Privacy Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,6,ANALYTICS_006,page_view_event,Page View Event,Seitenereignis,YES,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,7,ANALYTICS_007,affiliate_click_event,Affiliate Click Event,Affiliate-Klick,YES,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,8,ANALYTICS_008,cta_click_event,Cta Click Event,CTA-Klick,YES,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,9,ANALYTICS_009,form_start_event,Form Start Event,Formularstart,CONDITIONAL,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,10,ANALYTICS_010,form_complete_event,Form Complete Event,Formularabschluss,CONDITIONAL,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,11,ANALYTICS_011,outbound_click_event,Outbound Click Event,Externer Klick,YES,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,12,ANALYTICS_012,campaign_parameters,Campaign Parameters,UTM- oder Sub-ID,NO,JSON,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,13,ANALYTICS_013,partner_tracking_id,Partner Tracking Id,Partner-Tracking,NO,String,Partner Config,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,14,ANALYTICS_014,conversion_id,Conversion Id,Conversion-Zuordnung,NO,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,15,ANALYTICS_015,revenue_value,Revenue Value,Vergütung,NO,Decimal,Attribution Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,16,ANALYTICS_016,revenue_currency,Revenue Currency,Währung,NO,String,Attribution Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,17,ANALYTICS_017,anonymization_enabled,Anonymization Enabled,Anonymisierung,YES,Boolean,Privacy Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,18,ANALYTICS_018,retention_days,Retention Days,Aufbewahrung,YES,Integer,Privacy Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,19,ANALYTICS_019,validation_status,Validation Status,"VALID, WARNING oder ERROR",YES,Enum,Quality Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
25,MLP_SECTION_25,ANALYTICS,Analytics & Conversion Tracking,True,20,ANALYTICS_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,1,LOC_001,localization_record_id,Localization Record Id,Lokalisierungs-ID,YES,String,System,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,2,LOC_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,3,LOC_003,default_language,Default Language,Standardsprache,YES,String,Config,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,4,LOC_004,available_languages,Available Languages,Sprachen,YES,JSON,Config,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,5,LOC_005,default_country,Default Country,Standardland,YES,String,Config,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,6,LOC_006,available_countries,Available Countries,Zielländer,YES,JSON,Config,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,7,LOC_007,default_currency,Default Currency,Währung,YES,String,Config,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,8,LOC_008,locale_code,Locale Code,Gebietsschema,YES,String,Config,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,9,LOC_009,translated_content,Translated Content,Übersetzungen,NO,JSON,Translation Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,10,LOC_010,translation_status,Translation Status,"VALID, REVIEW oder MISSING",YES,Enum,Translation Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,11,LOC_011,hreflang_mapping,Hreflang Mapping,Sprachzuordnung,NO,JSON,SEO Engine,ALL,True,False,True,False,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,12,LOC_012,regional_availability,Regional Availability,Regionale Verfügbarkeit,NO,JSON,Product Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,13,LOC_013,regional_disclaimer,Regional Disclaimer,Regionale Hinweise,NO,Text,Compliance Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,14,LOC_014,device_variant,Device Variant,Desktop oder Mobile,NO,Enum,Layout Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,15,LOC_015,traffic_source_variant,Traffic Source Variant,Kampagnenvariante,NO,Enum,Campaign Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,16,LOC_016,personalization_basis,Personalization Basis,"Sprache, Region oder Quelle",NO,Enum,Personalization Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,17,LOC_017,user_profile_required,User Profile Required,Profil nötig,YES,Boolean,Privacy Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,18,LOC_018,consent_required,Consent Required,Einwilligung,YES,Boolean,Privacy Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,19,LOC_019,validation_status,Validation Status,"VALID, WARNING oder ERROR",YES,Enum,Quality Engine,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
26,MLP_SECTION_26,LOC,Personalisierung & Lokalisierung,True,20,LOC_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,True,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
